Número de Série,Tipo Equipamento,Marca,Modelo,Sigla US,Órgão,Grupo,Localização,Data Aquisição,Valor,Próprio,Garantia,Parecer Desativação,Desativado,Baixado,Aprovado,Permitir O.S,Crítico
23221632,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23252344,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251737,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,ONCOLOGIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251720,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251705,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251767,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251700,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221639,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,ONCOLOGIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251758,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE TERAPIA INTENSIVA ADULTO,DEL - ELETROELETRONICA,UNIDADE DE TERAPIA INTENSIVA GERAL,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251715,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221616,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251791,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE TERAPIA INTENSIVA ADULTO,DEL - ELETROELETRONICA,UNIDADE DE TERAPIA INTENSIVA GERAL,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251740,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE NUTRIÇÃO CLÍNICA (LACTÁRIO),DEL - ELETROELETRONICA,TERAPIA NUTRICIONAL,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221645,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE CLÍNICA CIRÚRGICA,DEL - ELETROELETRONICA,CIRURGICA 2,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251766,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE CLÍNICA CIRÚRGICA,DEL - ELETROELETRONICA,CIRURGICA 02,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251747,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE CLÍNICA CIRÚRGICA,DEL - ELETROELETRONICA,CIRURGICA 02,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221646,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251759,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,SETOR DE PRONTO SOCORRO DE GINECOLOGIA E OBSTETRÍCIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251760,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE TERAPIA INTENSIVA NEONATAL,DEL - ELETROELETRONICA,UNIDADE DE TERAPIA INTENSIVA NEONATAL,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251711,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23252346,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE CLÍNICA MÉDICA,DEL - ELETROELETRONICA,CLÍNICA MÉDICA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221647,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,CIRURGICA 01,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251732,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251777,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE URGÊNCIA E EMERGÊNCIA,DEL - ELETROELETRONICA,PRONTO SOCORRO,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251794,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,GERÊNCIA DE PRONTO SOCORRO,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251787,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221637,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DA CRIANÇA E DO ADOLESCENTE,DEL - ELETROELETRONICA,ENFERMARIA DA PEDIATRIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251699,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251749,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DA CRIANÇA E DO ADOLESCENTE,DEL - ELETROELETRONICA,ENFERMARIA DA PEDIATRIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221625,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251714,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251789,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE CLÍNICA CIRÚRGICA,DEL - ELETROELETRONICA,CIRURGICA 01,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221635,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251746,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221626,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251776,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,ONCOLOGIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23252239,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251761,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE URGÊNCIA E EMERGÊNCIA,DEL - ELETROELETRONICA,PRONTO SOCORRO,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251742,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE URGÊNCIA E EMERGÊNCIA,DEL - ELETROELETRONICA,PRONTO SOCORRO,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221630,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221643,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE URGÊNCIA E EMERGÊNCIA,DEL - ELETROELETRONICA,GERÊNCIA DE PRONTO SOCORRO,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251726,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221634,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE URGÊNCIA E EMERGÊNCIA,DEL - ELETROELETRONICA,PRONTO SOCORRO,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251728,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE TERAPIA INTENSIVA ADULTO,DEL - ELETROELETRONICA,UTI ADULTO,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23252240,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE CLÍNICA CIRÚRGICA,DEL - ELETROELETRONICA,CIRÚRGICA 1,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221638,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE URGÊNCIA E EMERGÊNCIA,DEL - ELETROELETRONICA,PRONTO SOCORRO,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251769,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251738,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221620,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251716,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251704,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE CLÍNICA CIRÚRGICA,DEL - ELETROELETRONICA,CIRÚRGICA 1,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251756,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251733,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE SISTEMA URINÁRIO,DEL - ELETROELETRONICA,NEFROLOGIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221642,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251734,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,UNIDADE DE TERAPIA INTENSIVA PEDIÁTRICA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251764,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE URGÊNCIA E EMERGÊNCIA,DEL - ELETROELETRONICA,PRONTO SOCORRO,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251788,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,CIRURGICA 01,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251736,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221622,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,ENFERMARIA DE PEDIATRIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23252348,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,ONCOLOGIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251727,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE CLÍNICA CIRÚRGICA,DEL - ELETROELETRONICA,CIRURGICA 02,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221627,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,20/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23252351,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE TERAPIA INTENSIVA ADULTO,DEL - ELETROELETRONICA,UTI ADULTO,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251790,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221619,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DA CRIANÇA E DO ADOLESCENTE,DEL - ELETROELETRONICA,PRONTO SOCORRO DE PEDIATRIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251713,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,ONCOLOGIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251710,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251770,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23252243,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE URGÊNCIA E EMERGÊNCIA,DEL - ELETROELETRONICA,PRONTO SOCORRO,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251712,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251707,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251743,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE URGÊNCIA E EMERGÊNCIA,DEL - ELETROELETRONICA,PRONTO SOCORRO,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251717,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251709,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,ONCOLOGIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251718,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE TERAPIA INTENSIVA ADULTO,DEL - ELETROELETRONICA,UNIDADE DE TERAPIA INTENSIVA GERAL,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23221636,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251780,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251741,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE SISTEMA URINÁRIO,DEL - ELETROELETRONICA,NEFROLOGIA,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251781,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,CIRURGICA 01,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
23251755,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE CLÍNICA CIRÚRGICA,DEL - ELETROELETRONICA,PLASTICA E QUEIMADOS,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
24877415,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,TERAPIA NUTRICONAL,21/02/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
21720349,BOMBA INFUSAO USO GERAL,FRESENIUS,VOLUMAT AGILIA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,06/03/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
21721803,BOMBA INFUSAO USO GERAL,FRESENIUS,VOLUMAT AGILIA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,06/03/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
21721789,BOMBA INFUSAO USO GERAL,FRESENIUS,VOLUMAT AGILIA,HC,UNIDADE DE CLÍNICA CIRÚRGICA,DEL - ELETROELETRONICA,CIRURGICA 01,06/03/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
21721242,BOMBA INFUSAO USO GERAL,FRESENIUS,VOLUMAT AGILIA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,ENFERMARIA DE PEDIATRIA,06/03/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
21721779,BOMBA INFUSAO USO GERAL,FRESENIUS,VOLUMAT AGILIA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,06/03/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
21720421,BOMBA INFUSAO USO GERAL,FRESENIUS,VOLUMAT AGILIA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,06/03/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
21720325,BOMBA INFUSAO USO GERAL,FRESENIUS,VOLUMAT AGILIA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,06/03/2018,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
HB004637839,TRICOTOMIZADOR PREOPERATORIO,ME MEDICAL,SC-001,HC,UNIDADE DE BLOCO CIRÚRGICO E PROCESSAMENTO MATERIAL ESTERILIZADO,DEL - ELETROELETRONICA,CENTRO CIRURGICO,21/01/2019,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
,TRICOTOMIZADOR PREOPERATORIO,ME MEDICAL,SC-001,HC,UNIDADE DE SISTEMA URINÁRIO,DEL - ELETROELETRONICA,NEFROLOGIA,21/01/2019,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
13715,PERFURADOR,HALL,5067 01,HC,UNIDADE DE BLOCO CIRÚRGICO E PROCESSAMENTO MATERIAL ESTERILIZADO,DEL - ELETROELETRONICA,CENTRO CIRÚRGICO,11/11/2011,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
24009464,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE TERAPIA INTENSIVA ADULTO,DEL - ELETROELETRONICA,UNIDADE DE TERAPIA INTENSIVA GERAL,05/04/2019,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
24009466,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE TERAPIA INTENSIVA ADULTO,DEL - ELETROELETRONICA,UNIDADE DE TERAPIA INTENSIVA GERAL,05/04/2019,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
24009458,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE TERAPIA INTENSIVA ADULTO,DEL - ELETROELETRONICA,UNIDADE DE TERAPIA INTENSIVA GERAL,05/04/2019,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
24009467,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,12/04/2019,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
24009459,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE CLÍNICA CIRÚRGICA,DEL - ELETROELETRONICA,CIRURGICA 02,12/04/2019,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
24009463,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,UNIDADE DE URGÊNCIA E EMERGÊNCIA,DEL - ELETROELETRONICA,PRONTO SOCORRO,12/04/2019,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
24009468,BOMBA INFUSAO USO GERAL,FRESENIUS,AMIKA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,ONCOLOGIA,12/02/2019,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
21699892,BOMBA INFUSAO USO GERAL,FRESENIUS,VOLUMAT AGILIA,HC,SETOR DE ENGENHARIA CLÍNICA,DEL - ELETROELETRONICA,BIOENGENHARIA,07/10/2013,0,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO
